0^1^2^3^4
Brocantehuis Philipse^Sint Stevenskerkhof 46^10^0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^1.000;0.944;0.944;0.907;0.944;0.944;0.944;0.907;0.870;0.907;0.926;0.926;0.944;0.944;0.926;0.907;0.944;0.907;0.889;1.000;0.963;0.907;0.926;0.944;0.944;0.944;0.926;0.926;0.907;0.944;0.944;0.926;0.944;0.944;0.907;0.852;0.889;0.944;0.926;0.926;0.907;0.907;0.944;0.926;0.926;0.944;0.926;0.926;0.907;0.926;0.907;0.907;0.926;0.944;0.944;0.907;0.926;0.963;0.944;0.926;0.926;0.944;0.907;0.944;0.926;0.926;0.926;0.926;0.907;0.926;0.926;0.926;0.944;0.944;0.926;0.944;0.944;0.907;0.926;0.944;0.926;0.926;0.926;0.944;0.926;0.926;0.907;0.852;0.907;1.000;0.944;0.926;0.889;0.926;0.926;0.889;0.926;0.926;0.963;0.926;0.926;0.944;0.926;0.944;0.907;0.944;0.944;0.926;0.944;0.926;0.907;0.981;0.926;0.926;0.944;0.907;0.944;0.926;0.944;0.926;0.889;0.926;0.907;0.944;0.944;0.926;0.944;0.926;0.926;0.926;0.926;0.926;0.926;0.926;0.926;0.926;0.907;0.926;0.907;0.944;0.944;0.907;0.889;0.944;0.907;0.944;0.889;0.944;0.926;0.926;0.926;0.926;0.944;0.833;0.963;0.926;0.944;0.907;0.907;0.907;0.926;0.944;0.926;0.944;0.907;0.926;0.926;0.926;0.926;0.944;0.907;0.907;0.926;0.796;0.944;0.907;0.944;0.926;0.944;0.944;0.870;0.907;0.907;0.944;0.926;0.944;0.944;0.926;0.944;0.926;0.926;0.944;0.926;0.926;0.907;0.907;0.944;0.907;0.926;0.944;0.944;0.926;0.926;0.907;0.944;0.907;0.870;0.926;0.926;0.926;0.926;0.926;0.870;0.926;0.926;0.926;0.944;0.944;0.926;0.926;0.963;0.889;0.944;0.907;0.944;0.926;0.944;0.889;0.926;0.907;0.833;0.926;0.926;0.889;0.944;0.926;0.926;0.926;0.907;0.944;0.944;0.889;0.944;0.944;0.926;0.907;0.944;0.889;0.926;0.852;0.944;0.907;0.944;0.944;0.926;0.926;0.944;0.963;0.944;0.926;0.907;0.944;0.944;0.889;0.907;0.944;0.944;0.870;0.963;0.944;0.944;0.907;0.907;0.944;0.926;0.907;0.926;0.889;0.944;0.926;0.944;0.907;0.944;0.981;0.926;0.926;0.926;0.889;0.981;0.981;0.981;0.870;0.926;0.926;0.981;0.926;0.926;0.926;0.907;0.944;0.926;0.907;0.944;0.907;0.907;0.907;0.907;0.944;0.944;0.963;0.944;0.889;0.907;0.944;0.944;0.944;0.926;0.944;0.944;0.907;0.926;0.907;0.926;0.907;0.944;0.944;0.907;0.907;0.944;0.926;0.907;0.944;0.926;0.889;0.944;0.926;0.963;0.944;0.944;0.944;0.926;0.907;0.963;0.944;0.926;0.963;0.907;0.907;0.926;0.907
Orbit Systems B.V.^Van Schevichavenstraat 4^10^0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^0.944;1.000;0.963;0.926;0.963;0.963;0.963;0.926;0.889;0.926;0.944;0.944;0.963;0.963;0.944;0.926;0.926;0.926;0.907;0.944;0.944;0.926;0.944;0.963;0.926;0.963;0.944;0.944;0.926;0.963;0.963;0.944;0.963;0.963;0.926;0.870;0.907;0.963;0.944;0.944;0.926;0.926;0.963;0.944;0.944;0.963;0.907;0.944;0.926;0.944;0.926;0.926;0.944;0.963;1.000;0.926;0.944;0.944;0.963;0.944;0.944;0.963;0.963;0.963;0.944;0.981;0.944;0.944;0.926;0.944;0.944;0.944;0.963;0.963;0.907;0.963;0.926;0.963;0.944;0.926;0.944;0.944;0.944;0.963;0.944;0.944;0.926;0.907;0.926;0.944;0.963;0.944;0.907;0.944;0.944;0.907;0.944;0.944;0.944;0.944;0.944;0.963;0.907;0.963;0.926;0.963;0.963;0.944;0.963;0.944;0.926;0.963;0.907;0.944;0.963;0.926;0.926;0.981;0.963;0.944;0.907;0.944;0.926;0.963;0.963;0.944;0.926;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.926;0.944;0.926;0.963;0.926;0.926;0.907;0.963;0.926;0.963;0.907;0.963;0.944;0.944;0.944;0.944;0.963;0.852;0.944;0.944;0.963;0.926;0.926;0.926;0.907;0.926;0.944;0.963;0.926;0.944;0.944;0.944;0.944;0.926;0.926;0.926;0.944;0.815;0.963;0.926;0.963;0.944;0.963;0.963;0.889;0.926;0.926;0.963;0.944;0.963;0.963;0.944;0.926;0.944;0.944;0.926;0.944;0.944;0.926;0.926;0.963;0.926;0.944;0.963;0.963;0.944;0.944;0.926;0.963;0.963;0.926;0.944;0.944;0.944;0.944;0.944;0.889;0.944;0.944;0.944;0.963;0.963;0.944;0.981;0.944;0.907;0.963;0.926;0.963;0.944;0.963;0.907;0.944;0.926;0.852;0.944;0.944;0.907;0.963;0.944;0.907;0.944;0.926;0.963;0.963;0.907;0.963;0.963;0.944;0.926;0.963;0.907;0.944;0.870;0.963;0.926;0.963;0.963;0.944;0.944;0.963;0.944;0.963;0.944;0.926;0.963;0.963;0.907;0.926;0.963;0.963;0.889;0.944;0.926;0.926;0.926;0.926;0.926;0.944;0.926;0.944;0.944;0.963;0.944;0.963;0.926;0.963;0.926;0.944;0.944;0.944;0.907;0.963;0.963;0.963;0.889;0.944;0.944;0.963;0.944;0.944;0.944;0.926;0.963;0.944;0.926;0.963;0.926;0.926;0.926;0.926;0.963;0.926;0.944;0.963;0.907;0.926;0.926;0.963;0.963;0.944;0.926;0.926;0.926;0.944;0.926;0.944;0.926;0.963;0.926;0.926;0.926;0.963;0.944;0.926;0.963;0.944;0.907;0.926;0.944;0.944;0.963;0.963;0.926;0.944;0.926;0.944;0.963;0.981;0.944;0.926;0.926;0.944;0.926
Mezzo^Passage Molenpoort 23^10^0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^0.944;0.963;1.000;0.963;0.963;0.963;0.963;0.926;0.889;0.926;0.944;0.944;1.000;0.963;0.944;0.926;0.926;0.963;0.907;0.944;0.944;0.926;0.944;0.963;0.926;0.963;0.944;0.944;0.926;0.963;0.963;0.944;0.963;0.963;0.926;0.907;0.944;0.963;0.944;0.944;0.926;0.926;0.963;0.944;0.944;0.963;0.907;0.981;0.926;0.944;0.926;0.926;0.944;0.963;0.963;0.926;0.981;0.944;0.963;0.944;0.944;0.963;0.926;0.963;0.944;0.944;0.944;0.944;0.926;0.944;0.944;0.944;1.000;1.000;0.907;0.963;0.926;0.926;0.944;0.926;0.944;0.944;0.944;1.000;0.944;0.944;0.926;0.870;0.963;0.944;0.963;0.944;0.907;0.944;0.944;0.907;0.944;0.944;0.944;0.944;0.944;0.963;0.907;1.000;0.926;0.963;0.963;0.944;0.963;0.944;0.926;0.963;0.907;0.944;0.963;0.926;0.926;0.944;0.963;0.944;0.907;0.944;0.926;0.963;1.000;0.944;0.926;0.944;0.944;0.981;0.944;0.944;0.981;0.944;0.944;0.944;0.963;0.944;0.926;1.000;0.926;0.926;0.907;0.963;0.926;1.000;0.907;0.963;0.944;0.944;0.944;0.944;0.963;0.852;0.944;0.944;0.963;0.926;0.926;0.926;0.907;0.926;0.944;0.963;0.926;0.944;0.944;0.944;0.944;0.926;0.926;0.926;0.944;0.815;1.000;0.926;1.000;0.944;0.963;0.963;0.926;0.926;0.926;1.000;0.944;0.963;0.963;0.981;0.926;0.944;0.944;0.926;0.944;0.944;0.926;0.926;0.963;0.963;0.944;1.000;0.963;0.944;0.944;0.926;0.963;0.926;0.889;0.944;0.981;0.981;0.944;0.944;0.889;0.944;0.944;0.944;0.963;0.963;0.944;0.944;0.944;0.907;0.963;0.926;0.963;0.944;0.963;0.907;0.944;0.926;0.852;0.981;0.944;0.907;0.963;0.981;0.907;0.981;0.926;0.963;0.963;0.907;0.963;0.963;0.981;0.926;0.963;0.907;0.944;0.907;0.963;0.926;0.963;1.000;0.981;0.944;0.963;0.944;1.000;0.944;0.926;0.963;0.963;0.907;0.926;0.963;0.963;0.889;0.944;0.926;0.926;0.926;0.926;0.926;0.944;0.926;0.944;0.907;0.963;0.944;0.963;0.963;1.000;0.926;0.944;0.944;0.944;0.944;0.963;0.963;0.963;0.889;0.944;0.944;0.963;0.944;0.944;0.944;0.963;0.963;0.944;0.963;0.963;0.926;0.926;0.926;0.926;0.963;0.926;0.944;0.963;0.907;0.963;0.926;0.963;0.963;0.944;0.926;0.926;0.926;0.944;0.926;0.981;0.926;0.963;0.926;0.963;0.963;0.963;0.981;0.926;0.963;0.981;0.907;0.926;0.944;0.944;1.000;0.963;0.926;0.944;0.963;0.944;0.963;0.944;0.944;0.926;0.926;0.944;0.926
2ndMas^Van Welderenstraat 97^10^1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^0.907;0.926;0.963;1.000;0.926;0.926;0.926;0.889;0.852;0.926;0.907;0.907;0.963;0.926;0.907;0.889;0.889;0.926;0.870;0.907;0.944;0.889;0.944;0.926;0.889;0.926;0.907;0.907;0.889;0.926;0.963;0.907;0.963;0.963;0.889;0.907;0.907;0.926;0.907;0.944;0.889;0.889;0.963;0.907;0.907;0.926;0.907;0.944;0.963;0.944;0.926;0.889;0.944;0.926;0.926;0.963;0.944;0.944;0.926;0.907;0.981;0.926;0.889;0.926;0.981;0.907;0.981;0.907;0.889;0.907;0.907;0.981;0.963;0.963;0.870;0.963;0.926;0.889;0.981;0.889;0.907;0.944;0.944;0.963;0.907;0.907;0.889;0.833;0.963;0.907;0.926;0.981;0.907;0.907;0.907;0.907;0.907;0.944;0.944;0.907;0.944;0.926;0.907;0.963;0.926;0.926;0.926;0.944;0.963;0.907;0.926;0.926;0.870;0.907;0.926;0.889;0.889;0.907;0.963;0.907;0.870;0.907;0.926;0.963;0.963;0.907;0.963;0.907;0.907;0.981;0.907;0.944;0.944;0.981;0.944;0.944;1.000;0.907;0.926;0.963;0.889;0.926;0.907;0.926;0.889;0.963;0.907;0.926;0.907;0.944;0.907;0.944;0.926;0.815;0.907;0.907;0.926;0.963;0.889;0.963;0.907;0.889;0.944;0.963;0.926;0.944;0.944;0.944;0.907;0.889;0.889;0.889;0.907;0.778;0.963;0.926;0.963;0.907;0.926;0.926;0.926;0.889;0.889;0.963;0.981;0.926;0.926;0.981;0.963;0.944;0.907;0.889;0.944;0.907;0.963;0.889;0.926;0.963;0.981;0.963;0.963;0.944;0.907;0.926;0.926;0.889;0.852;0.981;0.981;0.944;0.944;0.944;0.889;0.981;0.944;0.907;0.926;0.926;0.907;0.907;0.944;0.870;0.926;0.926;0.926;0.981;0.963;0.870;0.944;0.963;0.852;0.981;0.907;0.907;0.926;0.981;0.907;0.944;0.926;0.926;0.926;0.944;0.963;0.926;0.944;0.889;0.926;0.870;0.907;0.907;0.963;0.926;0.926;0.963;0.944;0.907;0.963;0.907;0.963;0.944;0.926;0.926;0.926;0.944;0.963;0.926;0.926;0.852;0.907;0.889;0.926;0.889;0.889;0.889;0.907;0.926;0.907;0.907;0.926;0.944;0.926;0.963;0.963;0.889;0.944;0.907;0.907;0.981;0.926;0.926;0.926;0.889;0.981;0.907;0.926;0.907;0.907;0.907;0.926;0.926;0.944;0.926;0.963;0.889;0.889;0.889;0.963;0.926;0.889;0.907;0.926;0.907;0.963;0.889;0.926;0.926;0.944;0.889;0.889;0.926;0.907;0.889;0.981;0.926;0.926;0.926;0.926;0.926;0.926;0.981;0.926;0.926;0.944;0.870;0.889;0.907;0.907;0.963;0.926;0.889;0.907;0.963;0.944;0.963;0.907;0.907;0.926;0.963;0.907;0.926
Zainab GSM Shop^Bisschop Hamerstraat 4^10^0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^0.944;0.963;0.963;0.926;1.000;0.963;0.963;0.926;0.889;0.926;0.944;0.944;0.963;1.000;0.944;0.926;0.926;0.926;0.907;0.944;0.944;0.926;0.944;0.963;0.926;0.963;0.944;0.944;0.926;0.963;0.963;0.944;0.963;0.963;0.926;0.870;0.907;0.963;0.944;0.944;0.926;0.926;0.963;0.944;0.944;0.963;0.907;0.944;0.926;0.944;0.926;0.926;0.981;1.000;0.963;0.926;0.944;0.944;0.963;0.944;0.944;0.963;0.963;0.963;0.944;0.944;0.944;0.944;0.926;0.944;0.944;0.944;0.963;0.963;0.907;0.963;0.926;0.926;0.944;0.926;0.944;0.944;0.944;0.963;0.944;0.944;0.926;0.907;0.926;0.944;0.963;0.944;0.907;0.944;0.944;0.907;0.944;0.944;0.944;0.944;0.944;0.963;0.907;0.963;0.926;0.963;0.963;0.944;0.963;0.944;0.926;0.963;0.907;0.944;0.963;0.926;0.926;0.944;0.963;0.944;0.907;0.944;0.926;0.963;0.963;0.944;0.926;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.926;0.944;0.926;0.963;0.926;0.926;0.907;0.963;0.926;0.963;0.907;0.963;0.944;0.944;0.944;0.944;0.963;0.852;0.944;0.944;0.963;0.926;0.926;0.926;0.907;0.926;0.944;0.963;0.926;0.944;0.944;0.944;0.944;0.926;0.926;0.926;0.944;0.815;0.963;0.926;0.963;0.944;0.963;0.963;0.889;0.926;0.926;0.963;0.944;0.963;0.963;0.944;0.926;0.944;0.944;0.926;0.944;0.944;0.926;0.926;0.963;0.926;0.944;0.963;0.963;0.944;0.944;0.926;0.963;0.926;0.889;0.944;0.944;0.944;0.944;0.944;0.889;0.944;0.944;0.944;0.963;0.963;0.944;0.944;0.944;0.907;0.963;0.926;0.963;0.944;0.963;0.907;0.944;0.926;0.852;0.944;0.944;0.907;0.963;0.944;0.907;0.944;0.926;0.963;0.963;0.907;0.963;0.963;0.944;0.926;0.963;0.907;0.944;0.870;0.963;0.926;0.963;0.963;0.944;0.944;0.963;0.944;0.963;0.944;0.926;0.963;0.963;0.907;0.926;0.963;1.000;0.889;0.944;0.926;0.926;0.926;0.926;0.926;0.944;0.926;0.944;0.907;0.963;0.944;0.963;0.926;0.963;0.926;0.944;0.944;0.944;0.907;0.963;0.963;0.963;0.889;0.944;0.944;0.963;0.944;0.944;0.944;0.926;0.963;0.944;0.926;0.963;0.926;0.926;0.926;0.926;0.963;0.926;0.944;0.963;0.907;0.926;0.926;0.963;0.963;0.944;0.926;0.926;0.926;0.944;0.926;0.944;0.926;0.963;0.926;0.926;0.926;1.000;0.944;0.926;0.963;0.944;0.907;0.926;0.944;0.944;0.963;0.963;0.926;0.981;0.926;0.944;0.963;0.944;0.944;0.926;0.926;0.944;0.926
Cigo Logger^Houtstraat 67^10^0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^0.944;0.963;0.963;0.926;0.963;1.000;0.963;0.963;0.889;0.926;0.981;0.981;0.963;0.963;0.944;0.926;0.963;0.926;0.907;0.944;0.944;0.963;0.981;0.963;0.963;1.000;0.944;0.944;0.963;0.963;0.963;0.944;0.963;0.963;0.963;0.870;0.944;1.000;0.981;0.944;0.926;0.963;0.963;0.944;0.944;0.963;0.907;0.944;0.926;0.981;0.926;0.963;0.944;0.963;0.963;0.926;0.981;0.944;0.963;0.944;0.944;0.963;0.926;0.963;0.944;0.944;0.944;0.944;0.926;0.944;0.981;0.944;0.963;0.963;0.907;0.963;0.963;0.963;0.944;0.926;0.981;0.944;0.944;0.963;0.981;0.981;0.963;0.870;0.926;0.944;0.963;0.944;0.907;0.944;0.944;0.907;0.944;0.944;0.944;0.944;0.944;0.963;0.944;0.963;0.963;0.963;0.963;0.944;0.963;0.981;0.963;0.963;0.907;0.944;0.963;0.926;0.963;0.944;0.963;0.944;0.944;0.944;0.963;0.963;0.963;0.944;0.926;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.926;0.944;0.926;0.963;0.926;0.963;0.907;0.963;0.926;0.963;0.907;0.963;0.981;0.944;0.981;0.944;0.963;0.852;0.944;0.981;1.000;0.926;0.963;0.963;0.944;0.963;0.944;0.963;0.963;0.944;0.981;0.944;0.944;0.963;0.963;0.963;0.944;0.815;0.963;0.926;0.963;0.944;1.000;1.000;0.889;0.963;0.926;0.963;0.944;0.963;0.963;0.944;0.926;0.981;0.944;0.963;0.944;0.944;0.926;0.963;1.000;0.963;0.944;0.963;0.963;0.944;0.944;0.926;0.963;0.926;0.889;0.944;0.944;0.944;0.944;0.944;0.889;0.944;0.981;0.981;1.000;0.963;0.944;0.981;0.944;0.944;0.963;0.926;0.963;0.944;0.963;0.944;0.944;0.926;0.852;0.944;0.981;0.944;0.963;0.944;0.907;0.944;0.926;0.963;0.963;0.907;0.963;0.963;0.944;0.963;1.000;0.944;0.981;0.870;0.963;0.926;1.000;0.963;0.981;0.944;0.963;0.981;0.963;0.944;0.963;0.963;0.963;0.944;0.926;0.963;0.963;0.926;0.981;0.926;0.926;0.963;0.963;0.926;0.981;0.926;0.981;0.907;0.963;0.944;0.963;0.926;0.963;0.963;0.944;0.981;0.981;0.907;0.963;0.963;0.963;0.889;0.944;0.981;0.963;0.944;0.944;0.944;0.963;0.963;0.981;0.926;0.963;0.926;0.963;0.963;0.963;0.963;0.963;0.981;0.963;0.944;0.963;0.926;0.963;0.963;0.944;0.926;0.926;0.963;0.944;0.963;0.944;0.926;0.963;0.963;0.926;0.926;0.963;0.944;0.926;0.963;0.944;0.944;0.963;0.981;0.944;0.963;0.963;0.963;0.944;0.926;0.944;0.963;0.944;0.944;0.963;0.926;0.944;0.926
cadeaubazaar.nl^Lange Hezelstraat 28^10^0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^0.944;0.963;0.963;0.926;0.963;0.963;1.000;0.926;0.889;0.963;0.944;0.944;0.963;0.963;0.944;0.963;0.926;0.926;0.944;0.944;0.944;0.926;0.944;0.963;0.926;0.963;0.944;0.944;0.926;0.963;0.963;0.944;0.963;0.963;0.963;0.870;0.907;0.963;0.944;0.944;0.926;0.963;0.963;0.944;0.944;0.963;0.944;0.944;0.926;0.944;0.926;0.926;0.944;0.963;0.963;0.926;0.944;0.944;0.963;0.944;0.944;0.963;0.926;0.963;0.944;0.944;0.944;0.944;0.926;0.944;0.944;0.944;0.963;0.963;0.907;0.963;0.926;0.963;0.944;0.963;0.944;0.944;0.944;0.963;0.944;0.944;0.926;0.870;0.926;0.944;0.963;0.944;0.907;0.944;0.944;0.907;0.944;0.944;0.944;0.944;0.944;0.963;0.907;0.963;0.926;0.963;0.963;0.944;0.963;0.944;0.963;0.963;0.907;0.944;0.963;0.926;0.963;0.944;0.963;0.944;0.944;0.944;0.926;0.963;0.963;0.944;0.926;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.944;0.926;0.944;0.963;0.963;0.963;0.926;0.907;0.963;0.926;0.963;0.907;0.963;0.944;0.944;0.944;0.944;0.963;0.852;0.981;0.944;0.963;0.926;0.926;0.926;0.907;0.963;0.944;0.963;0.926;0.944;0.944;0.944;0.981;0.963;0.963;0.926;0.944;0.815;0.963;0.926;0.963;0.944;0.963;0.963;0.889;0.926;0.963;0.963;0.944;0.963;0.963;0.944;0.926;0.944;0.944;0.926;0.944;0.944;0.926;0.926;0.963;0.926;0.944;0.963;0.963;0.944;0.944;0.926;0.963;0.963;0.926;0.944;0.944;0.944;0.944;0.944;0.889;0.944;0.944;0.944;0.963;0.963;0.944;0.944;0.944;0.907;0.963;0.926;0.963;0.944;0.963;0.944;0.944;0.926;0.852;0.944;0.944;0.907;1.000;0.944;0.907;0.944;0.926;0.963;0.963;0.907;0.963;0.963;0.944;0.926;0.963;0.907;0.944;0.870;0.963;0.963;0.963;0.963;0.944;0.944;0.963;0.944;0.963;0.944;0.926;0.963;0.963;0.907;0.926;0.963;0.963;0.926;0.944;0.926;0.926;0.963;0.926;0.926;0.944;0.963;0.981;0.907;0.963;0.944;0.963;0.926;0.963;0.926;0.944;0.944;0.944;0.907;0.963;0.963;0.963;0.889;0.944;0.944;0.963;0.944;0.944;0.944;0.926;0.963;0.944;0.926;0.963;0.963;0.926;0.926;0.926;0.963;0.926;0.944;0.963;0.907;0.926;0.926;0.963;1.000;0.944;0.926;0.926;0.926;0.944;0.963;0.944;0.926;0.963;0.926;0.926;0.926;0.963;0.944;0.926;0.963;0.944;0.907;0.926;0.944;0.981;0.963;0.963;0.926;0.944;0.926;0.944;0.963;0.944;0.944;0.926;0.926;0.944;0.926
Kaashandel De Wit^Lange Hezelstraat 11^10^0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0^0.907;0.926;0.926;0.889;0.926;0.963;0.926;1.000;0.889;0.889;0.944;0.944;0.926;0.926;0.944;0.926;0.926;0.889;0.870;0.907;0.907;0.926;0.944;0.926;0.926;0.963;0.907;0.944;0.926;0.926;0.926;0.907;0.926;0.926;0.926;0.833;0.907;0.963;0.944;0.907;0.889;0.926;0.926;0.907;0.907;0.926;0.870;0.907;0.889;0.944;0.889;0.926;0.907;0.926;0.926;0.889;0.944;0.907;0.926;0.907;0.907;0.926;0.889;0.926;0.907;0.907;0.907;0.907;0.889;0.907;0.944;0.907;0.926;0.926;0.870;0.926;0.926;0.926;0.907;0.889;0.981;0.907;0.907;0.926;0.944;0.944;0.926;0.833;0.889;0.907;0.926;0.907;0.870;0.907;0.907;0.870;0.907;0.907;0.907;0.907;0.907;0.963;0.907;0.926;0.926;0.926;0.926;0.907;0.926;0.944;0.926;0.926;0.907;0.944;0.926;0.926;0.926;0.907;0.926;0.907;0.907;0.907;0.926;0.926;0.926;0.907;0.889;0.907;0.907;0.907;0.907;0.907;0.907;0.907;0.907;0.907;0.889;0.907;0.889;0.926;0.889;0.926;0.870;0.926;0.926;0.926;0.870;0.926;0.944;0.907;0.944;0.907;0.926;0.852;0.907;0.944;0.963;0.889;0.926;0.926;0.907;0.926;0.907;0.926;0.926;0.907;0.944;0.907;0.907;0.926;0.926;0.926;0.944;0.778;0.926;0.889;0.926;0.907;0.963;0.963;0.852;0.926;0.889;0.926;0.907;0.926;0.926;0.907;0.889;0.944;0.907;0.926;0.907;0.907;0.889;0.926;0.963;0.926;0.907;0.926;0.926;0.907;0.907;0.889;0.926;0.889;0.852;0.907;0.907;0.907;0.907;0.907;0.852;0.907;0.944;0.944;0.963;0.926;0.907;0.944;0.907;0.907;0.926;0.889;0.926;0.907;0.926;0.907;0.907;0.889;0.852;0.907;0.944;0.907;0.926;0.907;0.870;0.907;0.889;0.926;0.926;0.870;0.926;0.926;0.907;0.926;0.963;0.907;0.944;0.833;0.926;0.889;0.963;0.926;0.944;0.944;0.926;0.944;0.926;0.907;0.926;0.926;0.926;0.907;0.889;0.926;0.926;0.926;0.944;0.889;0.889;0.926;0.926;0.889;0.944;0.889;0.944;0.870;0.926;0.907;0.926;0.889;0.926;0.926;0.907;0.981;0.944;0.870;0.926;0.926;0.926;0.852;0.907;0.944;0.926;0.907;0.907;0.907;0.926;0.926;0.944;0.889;0.926;0.889;0.926;0.963;0.926;0.926;0.926;0.944;0.926;0.907;0.926;0.889;0.926;0.926;0.907;0.889;0.889;0.926;0.907;0.926;0.907;0.889;0.926;0.926;0.889;0.889;0.926;0.907;0.889;0.926;0.907;0.907;0.926;0.944;0.907;0.926;0.926;0.926;0.907;0.889;0.907;0.926;0.907;0.907;0.926;0.889;0.907;0.889
Vitaminstore Nijmegen^Ziekerstraat 5^10^0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^0.870;0.889;0.889;0.852;0.889;0.889;0.889;0.889;1.000;0.852;0.907;0.870;0.889;0.889;0.907;0.889;0.852;0.852;0.833;0.870;0.870;0.852;0.870;0.926;0.889;0.889;0.870;0.944;0.852;0.889;0.889;0.870;0.889;0.889;0.852;0.796;0.870;0.889;0.870;0.870;0.889;0.852;0.889;0.870;0.870;0.889;0.833;0.870;0.852;0.870;0.852;0.889;0.870;0.889;0.889;0.852;0.870;0.870;0.889;0.870;0.870;0.889;0.852;0.889;0.870;0.870;0.870;0.870;0.963;0.907;0.870;0.870;0.889;0.889;0.833;0.889;0.852;0.852;0.870;0.852;0.907;0.870;0.870;0.889;0.870;0.907;0.852;0.796;0.852;0.870;0.889;0.870;0.833;0.870;0.870;0.833;0.870;0.870;0.870;0.870;0.870;0.926;0.833;0.889;0.852;0.889;0.889;0.870;0.889;0.870;0.852;0.889;0.907;0.907;0.889;0.963;0.852;0.870;0.889;0.944;0.833;0.870;0.889;0.889;0.889;0.870;0.852;0.870;0.870;0.870;0.870;0.870;0.870;0.870;0.870;0.870;0.852;0.870;0.852;0.889;0.852;0.852;0.833;0.889;0.963;0.889;0.833;0.889;0.870;0.870;0.870;0.870;0.889;0.852;0.870;0.907;0.889;0.852;0.852;0.852;0.833;0.852;0.870;0.889;0.852;0.870;0.870;0.870;0.907;0.852;0.852;0.889;0.907;0.741;0.889;0.852;0.889;0.907;0.889;0.889;0.815;0.852;0.852;0.889;0.870;0.889;0.889;0.870;0.852;0.870;0.944;0.852;0.870;0.870;0.852;0.889;0.889;0.852;0.870;0.889;0.889;0.870;0.870;0.852;0.889;0.852;0.815;0.870;0.870;0.870;0.870;0.870;0.815;0.870;0.870;0.870;0.889;0.889;0.870;0.870;0.870;0.833;0.889;0.852;0.889;0.870;0.889;0.870;0.907;0.852;0.815;0.870;0.870;0.833;0.889;0.870;0.833;0.870;0.889;0.889;0.889;0.833;0.889;0.889;0.870;0.852;0.889;0.833;0.870;0.796;0.889;0.852;0.889;0.889;0.870;0.907;0.889;0.870;0.889;0.870;0.852;0.889;0.889;0.833;0.852;0.889;0.889;0.889;0.870;0.852;0.852;0.852;0.889;0.852;0.907;0.889;0.870;0.833;0.889;0.870;0.889;0.852;0.889;0.852;0.870;0.907;0.870;0.833;0.889;0.889;0.889;0.815;0.870;0.907;0.889;0.907;0.907;0.944;0.889;0.926;0.870;0.889;0.889;0.926;0.889;0.889;0.852;0.926;0.852;0.870;0.889;0.833;0.852;0.852;0.926;0.889;0.870;0.852;0.852;0.852;0.870;0.852;0.870;0.852;0.889;0.852;0.852;0.852;0.889;0.870;0.852;0.889;0.907;0.870;0.889;0.907;0.870;0.889;0.889;0.889;0.870;0.852;0.870;0.889;0.870;0.870;0.852;0.852;0.870;0.852
