Winkelnaam^Adres^Tag 1^Tag 2^Tag 3^Tag 4^Tag 5^Tag 6^Tag 7^Tag 8^Tag 9^Tag 10
Brocantehuis Philipse^Sint Stevenskerkhof 46^Antiek & Kunst^Interieur^^^^^^^^
Orbit Systems B.V.^Van Schevichavenstraat 4^Computerwinkel^^^^^^^^^
Mezzo^Passage Molenpoort 23^Schoenen^^^^^^^^^
2ndMas^Van Welderenstraat 97^Accessoires^Dameskleding^Schoenen^^^^^^^
Zainab GSM Shop^Bisschop Hamerstraat 4^Telefoonwinkel^^^^^^^^^
Cigo Logger^Houtstraat 67^Speciaalzaken^^^^^^^^^
cadeaubazaar.nl^Lange Hezelstraat 28^Kado & Speelgoed^^^^^^^^^
Kaashandel De Wit^Lange Hezelstraat 11^Levensmiddelen^Speciaalzaken^Kaasspecialist^^^^^^^
Vitaminstore Nijmegen^Ziekerstraat 5^Levensmiddelen^Overige^Persoonlijke verzorging^Parfumerie & Drogisterij^Natuurwinkel^^^^^
Stippels^Stikke Hezelstraat 28^Accessoires^Kado & Speelgoed^Cadeau^^^^^^^
LiLshop De Haarwinkel^Stikke Hezelstraat 12^Persoonlijke verzorging^Speciaalzaken^^^^^^^^
Senor Hernandez^In de Betouwstraat 24^Warenhuis^Speciaalzaken^^^^^^^^
Nimco House of Shoes^Marikenstraat 47^Schoenen^^^^^^^^^
Vodafone Winkel^Broerstraat 23^Telefoonwinkel^^^^^^^^^
Slagerij John Verstegen^Ziekerstraat 169^Levensmiddelen^Slagerij^^^^^^^^
Hilst Koffie en Thee^Moenenstraat 20^Kado & Speelgoed^Levensmiddelen^Koffie & Thee^^^^^^^
Leenders Thuis op Kantoor^Hertogstraat 52^Boek & Kantoor^Interieur^Speciaalzaken^^^^^^^
Runnersworld Nijmegen^Klein Marienburg 3 (hoek Hertogstraat)^Hobby & Sport^Schoenen^Running^^^^^^^
Intertoys^Burchtstraat 108^Hobby & Sport^Kado & Speelgoed^Muziek, Films & Games^Speelgoed^^^^^^
De Brocanterie^Lange Hezelstraat 82^Interieur^Antiek & Kunst^^^^^^^^
Glashuis^Lange Hezelstraat 69^Accessoires^Interieur^^^^^^^^
Harting Optiek en Bandages^Hertogstraat 128^Juwelier & Optiek^Speciaalzaken^Optiek^^^^^^^
Erny van Reijmersdal Flagship Store^Bisschop Hamerstraat 2^Dameskleding^Speciaalzaken^^^^^^^^
Cocoon & Cotton^Lange Hezelstraat 89^Overige^^^^^^^^^
Kleintje Kunst^Lange Hezelstraat 56^Overige^Speciaalzaken^Antiek & Kunst^^^^^^^
Schoenmakerij Tweehuysen^In de Betouwstraat 42^Speciaalzaken^^^^^^^^^
Specsavers^Burchtstraat 49^Juwelier & Optiek^Optiek^^^^^^^^
Zagroos Grillroom Nijmegen^Lange Hezelstraat 96 A^Levensmiddelen^Overige^^^^^^^^
Pets Place^Ziekerstraat 104^Dier & Plant^Speciaalzaken^Dier^^^^^^^
Fred & Ginger kindermode^Houtstraat 63^Kindermode^^^^^^^^^
Ming & Mikis^Lange Hezelstraat 53^Dameskleding^^^^^^^^^
Eyes and More^Moenenstraat 22^Juwelier & Optiek^Optiek^^^^^^^^
Chica Bebo^Burchtstraat 75^Dameskleding^^^^^^^^^
Mango Nederland B.V.^Broerstraat 49^Dameskleding^^^^^^^^^
Lulay Wol en Breigaren^Tweede Walstraat 83^Hobby & Sport^Kado & Speelgoed^Speciaalzaken^^^^^^^
Intersport Nijmegen^Plein 1944 90 a^Dameskleding^Herenmode^Hobby & Sport^Schoenen^Sport^Running^^^^
The Athlete's Foot Nijmegen^Plein 1944 17^Overige^Schoenen^Speciaalzaken^Sport^^^^^^
Print Out^Lange Hezelstraat 57^Speciaalzaken^^^^^^^^^
Naaimachinecentrum Teunissen^Hertogstraat 116^Speciaalzaken^Hobby^^^^^^^^
DiDi Fashion^Passage Molenpoort 9^Dameskleding^Baby & Kind^^^^^^^^
Used Products^Bloemerstraat 70^Elektronica^Overige^Tweedehands^^^^^^^
Oil & Vinegar^Marikenstraat 26^Kado & Speelgoed^Speciaalzaken^Cadeau^^^^^^^
Modezaak Paradox^Koningstraat 12^Dameskleding^^^^^^^^^
Boekhandel Roelants – Van Broeckhuysenstraat^Van Broeckhuysenstraat 34^Boek & Kantoor^Elektronica^^^^^^^^
Boekhandel Roelants – Marienburg^Marienburg 38^Boek & Kantoor^Elektronica^^^^^^^^
Hobo Hi-Fi^Hertogstraat 139^Elektronica^^^^^^^^^
Subba^Lange Hezelstraat 70^Accessoires^Interieur^Kado & Speelgoed^Baby & Kind^^^^^^
Palau Junior Shoes^Passage Molenpoort 17^Kindermode^Schoenen^^^^^^^^
SmartTrash^In de Betouwstraat 20^Accessoires^Dameskleding^Tweedehands^^^^^^^
MexiMode^Achter de Hoofdwacht 1^Dameskleding^Speciaalzaken^^^^^^^^
WE Store^Burchtstraat 3^Dameskleding^Herenmode^Baby & Kind^^^^^^^
Termaat Motoren^Hertogstraat 74^Hobby & Sport^Overige^Speciaalzaken^^^^^^^
GSM Hoek^Plein 1944 37^Accessoires^Telefoonwinkel^^^^^^^^
T-Mobile Shop^Burchtstraat 3 b^Telefoonwinkel^^^^^^^^^
Computerland Nijmegen^Augustijnenstraat 39^Computerwinkel^^^^^^^^^
Expresso Store^Burchtstraat 17^Accessoires^Dameskleding^Woondecoratie^^^^^^^
Premium Supply Store^Houtstraat 19^Schoenen^Speciaalzaken^^^^^^^^
Stichting Basta^Begijnenstraat 34^Antiek & Kunst^Dameskleding^^^^^^^^
Sebastien F^Ziekerstraat 96^Herenmode^^^^^^^^^
Eye Wish – Plein 1944^Plein 1944 71^Juwelier & Optiek^Optiek^^^^^^^^
Miss ETAM B.V.^Broerstraat 45^Accessoires^Dameskleding^^^^^^^^
Chasin^Molenstraat 40^Herenmode^^^^^^^^^
Xando Nijmegen^Molenstraat 94^Computerwinkel^Elektronica^Telefoonwinkel^^^^^^^
Kroese Compact Discs B.V.^Molenstraat 126^Elektronica^^^^^^^^^
SANDWICH^Marikenstraat 54^Accessoires^Dameskleding^^^^^^^^
MyCom^Augustijnenstraat 43^Computerwinkel^Elektronica^^^^^^^^
Seasons (Womanswear)^Van Welderenstraat 5^Accessoires^Dameskleding^^^^^^^^
