0^1^2^3^4^5^6
1^Beauty & Fashion Liefhebber (man)^1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0^0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0^0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;0;1;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;1;1;1;0;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;0;0;0;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;1;1;1^0.000;0.000;1.000;0.667;0.000;0.000;0.000;0.000;0.200;0.333;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.500;0.333;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.333;0.250;0.000;-0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.500;0.333;0.000;0.333;0.000;0.500;0.000;0.000;0.333;0.500;0.000;1.000;0.500;0.500;1.000;0.000;0.000;0.500;0.000;0.500;0.500;0.333;0.000;0.000;0.500;1.000;1.000;0.000;0.000;0.333;0.000;0.500;0.000;0.000;0.500;0.500;1.000;0.500;0.000;0.000;-0.167;0.667;0.000;0.000;0.500;0.250;1.000;0.500;0.500;0.500;1.000;0.000;0.000;1.000;0.000;1.000;0.000;0.500;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.333;0.000;0.500;0.500;0.000;0.333;0.000;1.000;0.500;0.333;0.000;0.000;0.500;0.000;0.500;1.000;0.500;0.500;0.500;0.667;1.000;0.667;1.000;0.000;0.667;0.500;0.000;0.333;1.000;0.500;1.000;0.000;1.000;0.000;0.500;1.000;0.000;0.000;0.000;0.000;0.333;0.333;0.333;0.250;0.000;0.500;0.000;0.333;0.500;0.000;0.500;0.000;0.000;0.000;0.333;0.000;-0.222;1.000;0.333;1.000;0.000;0.000;0.000;0.400;0.000;0.000;1.000;0.500;0.000;1.000;0.500;0.333;0.000;0.500;0.000;0.500;-0.500;0.333;0.000;0.000;0.667;0.500;1.000;0.000;1.000;0.000;1.000;1.000;0.000;0.000;0.500;1.000;0.500;0.500;1.000;0.200;0.500;0.000;0.000;0.000;1.000;1.000;0.000;0.000;0.000;1.000;0.333;0.000;0.500;0.000;0.000;0.500;0.667;0.286;1.000;0.000;0.000;0.000;0.500;0.250;1.000;0.333;0.000;0.000;0.750;0.000;1.000;1.000;0.000;0.000;0.000;0.000;0.500;0.000;0.333;0.000;1.000;0.500;0.000;0.000;0.000;1.000;1.000;0.667;0.000;1.000;0.250;0.667;1.000;0.000;0.000;0.000;0.000;0.333;0.000;0.333;0.333;0.000;0.333;0.000;0.000;0.000;0.500;1.000;0.667;1.000;0.000;0.500;0.000;0.500;0.750;0.000;0.000;0.000;0.200;0.500;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.333;1.000;0.333;0.000;0.000;0.333;0.000;0.000;0.000;1.000;0.250;0.667;0.000;0.000;0.000;0.500;0.000;0.667;0.333;0.500;0.000;0.500;1.000;0.000;0.333;0.667;0.333;0.000;0.500;0.667;1.000;0.500;0.000;0.000;0.000;0.000;1.000;1.000;0.000;0.000;1.000;0.500;0.000;0.000;-0.500;0.333;0.667;1.000;0.333^You love fashion and beauty products. You find personal healthcare important, as well as fashionable clothing. You want to look perfect according to the latest fashion. Youre not a handyman.
2^Beauty & Fashion Liefhebber (vrouw)^1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0^0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0^0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;0;1;1;0;1;0;0;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;1;0;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;0;1;0;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;0;0;1;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;1;1;1;0;1;1;1;1;1^0.000;0.000;1.000;1.000;0.000;0.000;0.000;0.000;0.200;0.333;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.500;0.333;0.500;0.000;0.000;0.000;0.500;0.000;0.000;0.000;1.000;0.500;1.000;1.000;0.000;0.333;0.250;0.000;-0.500;0.500;0.000;0.000;1.000;0.000;0.000;0.250;0.500;0.667;0.500;0.333;0.000;0.500;0.000;0.000;0.667;0.500;0.500;0.000;0.500;1.000;0.000;0.000;0.000;1.000;0.000;1.000;0.500;0.333;0.000;0.000;1.000;1.000;1.000;0.000;1.000;0.333;0.000;1.000;0.000;0.000;1.000;1.000;1.000;0.000;0.000;0.000;-0.167;0.667;0.000;0.000;1.000;0.250;1.000;0.500;0.500;0.500;0.500;0.000;0.250;1.000;0.333;0.000;0.000;0.500;1.000;0.000;0.333;0.000;0.000;0.000;0.000;0.333;1.000;0.500;0.500;0.000;0.333;1.000;1.000;0.500;0.667;0.000;0.000;1.000;0.000;0.500;0.500;1.000;0.500;0.500;1.000;1.000;0.333;1.000;0.000;0.333;0.500;0.000;0.333;1.000;0.500;0.000;0.000;0.500;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.667;0.333;0.667;0.250;0.000;0.500;1.000;0.667;0.500;0.500;0.500;0.000;0.000;0.000;0.000;0.000;-0.222;1.000;0.333;1.000;0.000;0.000;0.000;0.400;0.000;0.000;1.000;1.000;0.000;0.000;1.000;0.667;0.500;0.500;0.000;0.500;-0.500;0.667;0.000;0.000;0.667;1.000;1.000;1.000;1.000;0.000;1.000;1.000;0.000;0.000;1.000;1.000;0.500;0.500;1.000;0.200;1.000;0.500;0.000;0.000;0.000;1.000;0.000;0.500;0.000;1.000;0.333;0.000;1.000;1.000;0.000;0.500;1.000;0.286;1.000;0.000;0.250;0.000;1.000;0.250;0.500;0.667;0.000;0.000;0.750;1.000;0.000;0.500;0.000;0.000;-0.250;0.000;0.500;1.000;0.333;0.000;1.000;0.500;0.000;1.000;0.000;1.000;1.000;0.667;0.000;1.000;0.500;0.667;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.333;0.333;0.000;0.333;0.000;0.000;0.000;1.000;1.000;0.667;1.000;0.000;0.500;0.000;0.000;0.750;0.000;0.000;0.000;0.200;1.000;0.000;0.000;0.000;0.000;0.333;0.000;0.500;0.333;1.000;0.333;0.000;0.000;0.667;0.000;0.000;0.000;1.000;0.500;0.667;0.000;0.000;0.000;0.500;0.000;0.667;0.333;0.500;0.000;1.000;1.000;0.000;0.333;0.333;0.333;0.000;1.000;0.667;0.000;0.500;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.667;0.500;1.000;0.000;-0.500;0.333;0.667;1.000;0.333^You love fashion and beauty products. You find personal healthcare important, as well as fashionable clothing. You want to look perfect according to the latest fashion. Youre not a handyman.
3^Binnenhuisarchitect^0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1^0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;1;0;0;0^1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.333;0.000;0.000;1.000;0.500;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.333;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.167;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;1.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.571;0.500;0.000;0.000;0.000;0.000;0.000;0.500;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.222;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.667;0.000;-0.500;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.286;0.000;0.000;0.000;0.000;0.000;0.750;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.250;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.500;0.333;0.333;0.000;0.000;0.333;0.000;0.000;0.000;-0.250;0.000;0.000;0.000;0.000;0.000;0.667;0.000;0.000;0.000;0.000;1.000;1.000;1.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.500;0.000;0.000;0.000;0.667;0.000;0.000;0.000;0.667;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.500;0.000;0.000;0.333;0.500;0.000;0.500;0.000;0.000;1.000;0.333;0.000;0.000;0.000^You like items that can improve the interior design of a house, ranging from furniture to kitchenware. However, you dont like to build the items yourself.
4^Boekenfanaat^0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0^0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;-0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.333;-0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.500;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.200;0.667;0.667;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.400;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.667;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.333;0.000;0.000;0.000;0.000;0.000;-0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000^You like reading books, whether theyre old or new, fiction or non-fiction. However, youre not really into doing sports.
5^Bouwliefhebber / Doe-het-zelver^0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0^0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0^0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0^0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.333;0.000;0.000;0.000;0.000;-0.500;0.000;0.000;0.000;0.000;-0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.500;-0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.167;0.000;0.000;0.000;0.000;0.000;-1.000;0.000;0.000;-0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.333;0.000;-0.500;-0.500;0.000;0.000;0.000;0.000;-0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-1.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.222;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.500;0.000;0.000;0.500;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.500;0.000;-0.667;-1.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.500;0.000;0.000;0.000;0.000;0.000;0.000;-1.000;0.000;0.000;0.000;-1.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.500;-0.333;0.000;-1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.333;-0.333;0.000;0.000;0.000;0.250;0.000;0.000;-1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.333;0.000;0.000;0.000;0.000;0.000;0.000;-1.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-0.667;0.000;-0.500;0.000;0.000;-0.667;0.000;0.000;0.000;0.000;0.000;0.000;-0.333;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.500;0.000;0.000;-1.000;0.000^You like making and building things. Whether its inside or outside, for example your home or your garden, you find joy in making stuff. Youre not a Beauty & Fashion lover.
