UserID^PersonaName^RecLeftName^RecLeftLength^RecRightName^RecRightLength^PrefRecName^RecIter^Date
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^67^composite^67^contentbased^1^2017/01/13 11:23:07
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^composite^66^contentbased^68^contentbased^2^2017/01/13 11:24:08
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^composite^65^contentbased^73^contentbased^3^2017/01/13 11:25:52
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^53^composite^58^composite^4^2017/01/13 11:27:32
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^69^composite^69^composite^5^2017/01/13 11:28:47
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^50^composite^56^contentbased^6^2017/01/13 11:33:26
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^67^composite^69^contentbased^7^2017/01/13 11:34:04
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^60^composite^69^composite^8^2017/01/13 11:35:05
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^50^composite^59^contentbased^9^2017/01/13 11:35:48
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^composite^69^contentbased^68^composite^10^2017/01/13 11:36:49
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^68^composite^69^composite^11^2017/01/13 11:37:27
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^composite^69^contentbased^68^contentbased^12^2017/01/13 11:38:15
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^composite^55^contentbased^50^composite^13^2017/01/13 11:39:09
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^composite^69^contentbased^69^composite^14^2017/01/13 11:39:44
DqzZEmTf4SkQ6yMFbRqODb_kaAR1GvHp^Beauty &amp; Fashion Liefhebber (vrouw)^composite^69^contentbased^68^contentbased^15^2017/01/13 11:40:15
x5ec3X16SZ7ku4P8IfhL1lpWR9FBEj05^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^71^composite^60^contentbased^1^2017/01/13 13:00:24
