UserID^PersonaName^RecName^RecLength^RecShopsNames^RecShopsIndices^PosFeedback^NegFeedback^Date
SZo24NDg6NP_tb5cippcjuNEar2cc9D8^Elektronicaliefhebber^composite^63^Xando Nijmegen;MyCom;Hobo Hi-Fi;Zainab GSM Shop^60;63;43;4^Hobo Hi-Fi;Zainab GSM Shop;MyCom^Xando Nijmegen^2017/01/16 13:21:28
SZo24NDg6NP_tb5cippcjuNEar2cc9D8^Elektronicaliefhebber^random^54^Het Heydenrijck;Uyen Juwelier;Cira;Boutje van Woutje^275;129;190;224^^Het Heydenrijck;Uyen Juwelier;Cira;Boutje van Woutje^2017/01/16 13:21:28
IWRSp-8Bs95NSfHudM_kp3i3wHF0UcdO^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^65^Tango Shoes;SKOOZ.com;SUPERSTAR;Hunkemoller, Burchtstraat;4D Optiek by Bas^81;313;76;80;272^Hunkemoller, Burchtstraat^Tango Shoes;SKOOZ.com;SUPERSTAR;4D Optiek by Bas^2017/01/16 13:23:45
IWRSp-8Bs95NSfHudM_kp3i3wHF0UcdO^Beauty &amp; Fashion Liefhebber (vrouw)^random^68^Douglas;Eyes and More;Palau Junior Shoes;Lucardi Juwelier;Rokerspaleis Lensen V.O.F.^66;30;45;210;326^Eyes and More;Lucardi Juwelier^Douglas;Palau Junior Shoes;Rokerspaleis Lensen V.O.F.^2017/01/16 13:23:45
IWRSp-8Bs95NSfHudM_kp3i3wHF0UcdO^Beauty &amp; Fashion Liefhebber (vrouw)^random^77^Brocantehuis Philipse;Six;Game mania;De Wildcentrale;Jeans Centre^0;193;197;95;215^Jeans Centre^Brocantehuis Philipse;Six;Game mania;De Wildcentrale^2017/01/16 13:24:26
IWRSp-8Bs95NSfHudM_kp3i3wHF0UcdO^Beauty &amp; Fashion Liefhebber (vrouw)^composite^65^2ndMas;PRO 024;Benedicte Luxury Ladies Fashion;PROMISS B.V.;Pepper Shoes^3;223;227;125;191^PROMISS B.V.^2ndMas;PRO 024;Benedicte Luxury Ladies Fashion;Pepper Shoes^2017/01/16 13:24:26
ekcvdRS0qDcE2jMyJMg0HLobjqCQG0Qz^Elektronicaliefhebber^contentbased^67^Orbit Systems B.V.;Foto Verweij;Vodafone Winkel;Free Record Shop, Stationsplein^1;108;12;232^Free Record Shop, Stationsplein^Orbit Systems B.V.;Foto Verweij;Vodafone Winkel^2017/01/16 13:25:04
ekcvdRS0qDcE2jMyJMg0HLobjqCQG0Qz^Elektronicaliefhebber^random^60^Vero Moda, Marikenstraat;Make my Day;SmartTrash;Pink-Bee^284;169;46;220^Make my Day^Vero Moda, Marikenstraat;SmartTrash;Pink-Bee^2017/01/16 13:25:04
ekcvdRS0qDcE2jMyJMg0HLobjqCQG0Qz^Elektronicaliefhebber^composite^67^Xando Nijmegen;Handyman;Doorman B.V.;You-Mobile;Orbit Systems B.V.^60;269;315;258;1^Xando Nijmegen^Handyman;Doorman B.V.;You-Mobile;Orbit Systems B.V.^2017/01/16 13:26:46
ekcvdRS0qDcE2jMyJMg0HLobjqCQG0Qz^Elektronicaliefhebber^random^73^Jamin;Versailles Dranken;Bakkerij Bart;DiDi Fashion;Pipoos^259;78;247;38;185^Bakkerij Bart^Jamin;Versailles Dranken;DiDi Fashion;Pipoos^2017/01/16 13:26:46
WadtvWC-aUftKT0ZyZCy5wOME3O8yD02^Beauty &amp; Fashion Liefhebber (vrouw)^composite^66^Hoogenboom Women;Oshily;SANDWICH;PRO 024;Sacha Shoes^128;179;62;223;131^Sacha Shoes;Hoogenboom Women;PRO 024^Oshily;SANDWICH^2017/01/16 13:29:30
WadtvWC-aUftKT0ZyZCy5wOME3O8yD02^Beauty &amp; Fashion Liefhebber (vrouw)^random^70^Mood Conceptstore;Sacha Shoes;Mexx;Lucardi Juwelier;La Belle Epoque^217;131;340;210;212^Sacha Shoes^Mood Conceptstore;Mexx;Lucardi Juwelier;La Belle Epoque^2017/01/16 13:29:30
WadtvWC-aUftKT0ZyZCy5wOME3O8yD02^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^69^Le Ballon Nijmegen B.V.;Fielmann;Sommerset Fashion;Mezzo;Jan Jansen schoenen^121;214;102;2;71^Le Ballon Nijmegen B.V.^Fielmann;Sommerset Fashion;Mezzo;Jan Jansen schoenen^2017/01/16 13:29:53
WadtvWC-aUftKT0ZyZCy5wOME3O8yD02^Beauty &amp; Fashion Liefhebber (vrouw)^random^81^Open 32, Marikenstraat;Sussies Vintage;Othala;Le Petit Reve;Kersten-Janssen B.V.^127;123;285;72;244^^Open 32, Marikenstraat;Sussies Vintage;Othala;Le Petit Reve;Kersten-Janssen B.V.^2017/01/16 13:29:53
b5L2TBR9Z1WkrQuSV7zw38cDORFRdm_i^Tiener (jongen)^random^60^Oshily;Gator;Manfield;Mecca^179;130;328;160^Manfield^Oshily;Gator;Mecca^2017/01/16 13:40:19
b5L2TBR9Z1WkrQuSV7zw38cDORFRdm_i^Tiener (jongen)^composite^58^Grootaarts Euronics;Free Record Shop, Molenstraat;Inkstation;Game mania^335;231;211;197^Game mania^Grootaarts Euronics;Free Record Shop, Molenstraat;Inkstation^2017/01/16 13:40:19
GTS9aMtp2yCCdndKszwCzbfLa0DV4KPI^Beauty &amp; Fashion Liefhebber (vrouw)^random^69^Rituals Cosmetics Nijmegen;Harting Optiek en Bandages;Foto Verweij;Bart Smit;Eye Wish, Plein 1944^182;20;108;198;57^^Rituals Cosmetics Nijmegen;Harting Optiek en Bandages;Foto Verweij;Bart Smit;Eye Wish, Plein 1944^2017/01/16 13:52:21
GTS9aMtp2yCCdndKszwCzbfLa0DV4KPI^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^67^Ming & Mikis;Crocs;Maya Moda;Hunkemoller, Grote Markt;De Hoge Hoed^29;168;73;79;205^De Hoge Hoed^Ming & Mikis;Crocs;Maya Moda;Hunkemoller, Grote Markt^2017/01/16 13:52:21
8YOdbWRxl78TsXckfFm1BNkNIVoMOi5O^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^66^Juwelier Hemmer;Chica Bebo;Hue;Triumph;Fielmann^196;31;234;271;214^^Juwelier Hemmer;Chica Bebo;Hue;Triumph;Fielmann^2017/01/16 14:08:53
8YOdbWRxl78TsXckfFm1BNkNIVoMOi5O^Beauty &amp; Fashion Liefhebber (vrouw)^random^67^PRO 024;Ming & Mikis;Bartufique;Depot en Galerie Ginkel;Le Ballon Nijmegen B.V.^223;29;159;105;121^^PRO 024;Ming & Mikis;Bartufique;Depot en Galerie Ginkel;Le Ballon Nijmegen B.V.^2017/01/16 14:08:53
8YOdbWRxl78TsXckfFm1BNkNIVoMOi5O^Beauty &amp; Fashion Liefhebber (vrouw)^composite^63^Jewelz & More;Uyen Juwelier;Siebel Juweliers;Six;Juwelier Hemmer^314;129;251;193;196^Six^Jewelz & More;Uyen Juwelier;Siebel Juweliers;Juwelier Hemmer^2017/01/16 14:09:18
8YOdbWRxl78TsXckfFm1BNkNIVoMOi5O^Beauty &amp; Fashion Liefhebber (vrouw)^random^68^Technica;Juwelier Eugene van Baal B.V.;Ter Horst van Geel;Tabbers Licht Design;Open 32, Molenstraat^140;90;181;183;126^^Technica;Juwelier Eugene van Baal B.V.;Ter Horst van Geel;Tabbers Licht Design;Open 32, Molenstraat^2017/01/16 14:09:18
43JXZNiFTtc1U9ANsKKBuFp5Zbv1EnMN^Tiener (jongen)^random^73^Lingerie Odendaal;Boekenvoordeel;HEMA B.V.;luxxe;Altinbass^156;173;222;189;254^Boekenvoordeel^Lingerie Odendaal;HEMA B.V.;luxxe;Altinbass^2017/01/16 14:24:50
43JXZNiFTtc1U9ANsKKBuFp5Zbv1EnMN^Tiener (jongen)^composite^66^MyCom;Foto-Kino-Projectiehandel Grijpink B.V.;Inkstation;Game mania;Jacobs Mode BV^63;135;211;197;206^Game mania;MyCom^Foto-Kino-Projectiehandel Grijpink B.V.;Inkstation;Jacobs Mode BV^2017/01/16 14:24:50
43JXZNiFTtc1U9ANsKKBuFp5Zbv1EnMN^Tiener (jongen)^random^77^Watch! The time store;Vestiti;Le Petit Reve;SANDWICH;24/7 Store^195;184;72;62;332^^Watch! The time store;Vestiti;Le Petit Reve;SANDWICH;24/7 Store^2017/01/16 14:25:23
43JXZNiFTtc1U9ANsKKBuFp5Zbv1EnMN^Tiener (jongen)^contentbased^61^Mezzo;Foto Verweij;toeSjoes;Sebastien F;Bofkont^2;108;70;56;99^^Mezzo;Foto Verweij;toeSjoes;Sebastien F;Bofkont^2017/01/16 14:25:23
QFa7tFwTEfl28siEplaSwUH82mgCEeVk^Beauty &amp; Fashion Liefhebber (vrouw)^random^71^Oil & Vinegar;Blokker;Glamour modeaccessoires;Secondhand Rose;Ter Horst van Geel^40;165;221;149;181^Blokker;Glamour modeaccessoires;Oil & Vinegar^Secondhand Rose;Ter Horst van Geel^2017/01/16 14:27:02
QFa7tFwTEfl28siEplaSwUH82mgCEeVk^Beauty &amp; Fashion Liefhebber (vrouw)^composite^65^Jewelz & More;Juwelier Eugene van Baal B.V.;Noblesse;Six;Fielmann^314;90;203;193;214^Six^Jewelz & More;Juwelier Eugene van Baal B.V.;Noblesse;Fielmann^2017/01/16 14:27:02
XGXvaFEJLm8OlNMXTpCddsBY7am-3b2T^Bouwliefhebber / Doe-het-zelver^random^66^Leonidas;2ndMas;La Belle Epoque;Tijssen Mode^142;3;212;273^^Leonidas;2ndMas;La Belle Epoque;Tijssen Mode^2017/01/16 14:35:27
XGXvaFEJLm8OlNMXTpCddsBY7am-3b2T^Bouwliefhebber / Doe-het-zelver^composite^66^Naaimachinecentrum Teunissen;Spirit in Style;Pipoos;Kijkshop^37;188;185;85^Kijkshop^Naaimachinecentrum Teunissen;Spirit in Style;Pipoos^2017/01/16 14:35:27
XGXvaFEJLm8OlNMXTpCddsBY7am-3b2T^Bouwliefhebber / Doe-het-zelver^contentbased^56^Michels Parketvloeren;Pipoos;Naaimachinecentrum Teunissen;Handyman^336;185;37;269^^Michels Parketvloeren;Pipoos;Naaimachinecentrum Teunissen;Handyman^2017/01/16 14:36:06
XGXvaFEJLm8OlNMXTpCddsBY7am-3b2T^Bouwliefhebber / Doe-het-zelver^random^53^Mexx;The Sting;SANDWICH;Postmasters Nijmegen^340;276;62;298^^Mexx;The Sting;SANDWICH;Postmasters Nijmegen^2017/01/16 14:36:06
VeDEA8wlTY_ELiOcQZFAL0TqDTXI1Msj^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^70^SANDWICH;Hue;Vero Moda, Marikenstraat;Via Fillungo;Jan Jansen schoenen^62;234;284;192;71^Jan Jansen schoenen^SANDWICH;Hue;Vero Moda, Marikenstraat;Via Fillungo^2017/01/16 15:03:22
VeDEA8wlTY_ELiOcQZFAL0TqDTXI1Msj^Beauty &amp; Fashion Liefhebber (vrouw)^random^72^Blokker;Bleep Gelderland B.V.;TERRA;LiLshop De Haarwinkel;Brocantehuis Philipse^165;176;200;9;0^Blokker^Bleep Gelderland B.V.;TERRA;LiLshop De Haarwinkel;Brocantehuis Philipse^2017/01/16 15:03:22
VeDEA8wlTY_ELiOcQZFAL0TqDTXI1Msj^Beauty &amp; Fashion Liefhebber (vrouw)^composite^61^Watch! The time store;Uyen Juwelier;Siebel Juweliers;Six;4D Optiek by Bas^195;129;251;193;272^Siebel Juweliers;Uyen Juwelier;Six^Watch! The time store;4D Optiek by Bas^2017/01/16 15:03:58
VeDEA8wlTY_ELiOcQZFAL0TqDTXI1Msj^Beauty &amp; Fashion Liefhebber (vrouw)^random^71^Van Dal Mannenmode;Naaimachinecentrum Teunissen;Hobo Hi-Fi;Used Products;Kersten Schoenen & Sleutelmakerij^235;37;43;39;289^Used Products^Van Dal Mannenmode;Naaimachinecentrum Teunissen;Hobo Hi-Fi;Kersten Schoenen & Sleutelmakerij^2017/01/16 15:03:58
srzwpHl1dht5fBmy1R-p1GTC86h28YA3^Tiener (jongen)^random^67^Different Casuals;Hunkemoller, Burchtstraat;GSM Hoek;Six;Kersten-Janssen B.V.^256;80;50;193;244^^Different Casuals;Hunkemoller, Burchtstraat;GSM Hoek;Six;Kersten-Janssen B.V.^2017/01/16 15:56:36
srzwpHl1dht5fBmy1R-p1GTC86h28YA3^Tiener (jongen)^composite^66^MyCom;Foto-Kino-Projectiehandel Grijpink B.V.;Inkstation;Game mania;Michels Parketvloeren^63;135;211;197;336^Game mania;MyCom^Foto-Kino-Projectiehandel Grijpink B.V.;Inkstation;Michels Parketvloeren^2017/01/16 15:56:36
srzwpHl1dht5fBmy1R-p1GTC86h28YA3^Tiener (jongen)^random^65^Lulay Wol en Breigaren;WE Store;Porch People;Suit Sensation^33;48;91;82^^Lulay Wol en Breigaren;WE Store;Porch People;Suit Sensation^2017/01/16 15:57:37
srzwpHl1dht5fBmy1R-p1GTC86h28YA3^Tiener (jongen)^contentbased^54^Pepper Shoes;Chasin;MyCom;Foto Verweij^191;59;63;108^Pepper Shoes;MyCom;Chasin^Foto Verweij^2017/01/16 15:57:37
Mj7iIGME_ASnkDXvrd-tqL6hp1XIvPZM^Elektronicaliefhebber^random^56^Kersten-Janssen B.V.;4D Optiek by Bas;MyCom;Depot en Galerie Ginkel^244;272;63;105^MyCom^Kersten-Janssen B.V.;4D Optiek by Bas;Depot en Galerie Ginkel^2017/01/16 16:21:26
Mj7iIGME_ASnkDXvrd-tqL6hp1XIvPZM^Elektronicaliefhebber^composite^52^Xando Nijmegen;Grootaarts Euronics;T-Mobile Shop;Doorman B.V.^60;335;51;315^T-Mobile Shop;Xando Nijmegen^Grootaarts Euronics;Doorman B.V.^2017/01/16 16:21:26
fHTL5uCnzUrZsWVNfBlWSf5KBzVE1jyJ^Beauty &amp; Fashion Liefhebber (vrouw)^random^71^Trendhim;Albert Heijn;Mecca;Naaimachinecentrum Teunissen;Perry Sport^94;164;160;37;204^Albert Heijn^Trendhim;Mecca;Naaimachinecentrum Teunissen;Perry Sport^2017/01/16 16:21:46
fHTL5uCnzUrZsWVNfBlWSf5KBzVE1jyJ^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^74^Sommerset Fashion;2ndMas;A. Holland Schoenen;Hunkemoller, Grote Markt;Steps^102;3;245;79;115^Hunkemoller, Grote Markt^Sommerset Fashion;2ndMas;A. Holland Schoenen;Steps^2017/01/16 16:21:46
fHTL5uCnzUrZsWVNfBlWSf5KBzVE1jyJ^Beauty &amp; Fashion Liefhebber (vrouw)^composite^68^Jewelz & More;Six;Noblesse;Uyen Juwelier;Fielmann^314;193;203;129;214^Six^Jewelz & More;Noblesse;Uyen Juwelier;Fielmann^2017/01/16 16:22:04
fHTL5uCnzUrZsWVNfBlWSf5KBzVE1jyJ^Beauty &amp; Fashion Liefhebber (vrouw)^random^76^Men at Work;FORSTER Linnen&Lingerie;Jan Jansen schoenen;Oshily;Stippels^338;96;71;179;8^Men at Work;Jan Jansen schoenen^FORSTER Linnen&Lingerie;Oshily;Stippels^2017/01/16 16:22:04
cYBAMgPWPxcfbwhVK85OSnXRgbdX-ihJ^Elektronicaliefhebber^composite^54^Xando Nijmegen;MyCom;Zainab GSM Shop;PlatteTV.nl^60;63;4;216^MyCom^Xando Nijmegen;Zainab GSM Shop;PlatteTV.nl^2017/01/16 16:25:27
cYBAMgPWPxcfbwhVK85OSnXRgbdX-ihJ^Elektronicaliefhebber^random^70^Versailles Dranken;Different Casuals;easy Golfstore;Dekker vd Vegt^78;256;119;120^Dekker vd Vegt^Versailles Dranken;Different Casuals;easy Golfstore^2017/01/16 16:25:27
cYBAMgPWPxcfbwhVK85OSnXRgbdX-ihJ^Elektronicaliefhebber^random^60^Kaashandel De Wit;Slagerij John Verstegen;Depot en Galerie Ginkel;Scapino^6;13;105;172^^Kaashandel De Wit;Slagerij John Verstegen;Depot en Galerie Ginkel;Scapino^2017/01/16 16:26:09
cYBAMgPWPxcfbwhVK85OSnXRgbdX-ihJ^Elektronicaliefhebber^contentbased^64^Free Record Shop, Stationsplein;Foto Verweij;You-Mobile;Zainab GSM Shop^232;108;258;4^Free Record Shop, Stationsplein^Foto Verweij;You-Mobile;Zainab GSM Shop^2017/01/16 16:26:09
7EsDAIl1kZrkBTU4ZrimygrSriQIVNrH^Gezondheidsfreak^random^70^Fielmann;The Sting;De Bierhoeder;Mecca;Christine Le Duc^214;276;208;160;230^The Sting^Fielmann;De Bierhoeder;Mecca;Christine Le Duc^2017/01/16 17:14:03
7EsDAIl1kZrkBTU4ZrimygrSriQIVNrH^Gezondheidsfreak^contentbased^82^easy Golfstore;De Natuurwinkel;Perry Sport;Lopers Company;Runnersworld Nijmegen^119;288;204;318;16^Runnersworld Nijmegen;Lopers Company^easy Golfstore;De Natuurwinkel;Perry Sport^2017/01/16 17:14:03
7EsDAIl1kZrkBTU4ZrimygrSriQIVNrH^Gezondheidsfreak^composite^66^Intersport Nijmegen;Scapino;Bever Zwerfsport;America Today;Runnersworld Nijmegen^34;172;283;86;16^Runnersworld Nijmegen;Intersport Nijmegen;Scapino^Bever Zwerfsport;America Today^2017/01/16 17:14:36
7EsDAIl1kZrkBTU4ZrimygrSriQIVNrH^Gezondheidsfreak^random^69^Trendhim;Perry Sport;Le Ballon Nijmegen B.V.;TMS Topmerk Schoenen;Streetshop^94;204;121;97;322^Perry Sport^Trendhim;Le Ballon Nijmegen B.V.;TMS Topmerk Schoenen;Streetshop^2017/01/16 17:14:36
nakO_8so58NoBg_X2vTixNrgGeL76DCd^Beauty &amp; Fashion Liefhebber (vrouw)^random^76^De Tempel Clothing;Chocola Belga, Burchtstraat;Van Dal Mannenmode;Ieder zn Vak;Aba-i^307;287;235;304;74^^De Tempel Clothing;Chocola Belga, Burchtstraat;Van Dal Mannenmode;Ieder zn Vak;Aba-i^2017/01/16 18:46:53
nakO_8so58NoBg_X2vTixNrgGeL76DCd^Beauty &amp; Fashion Liefhebber (vrouw)^composite^69^2ndMas;Vero Moda, Broerstraat;PRO 024;Oshily;Modezaak Paradox^3;69;223;179;41^Vero Moda, Broerstraat^2ndMas;PRO 024;Oshily;Modezaak Paradox^2017/01/16 18:46:53
nakO_8so58NoBg_X2vTixNrgGeL76DCd^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^72^4D Optiek by Bas;Mood Conceptstore;Noblesse;Steps;Shadow^272;217;203;115;218^^4D Optiek by Bas;Mood Conceptstore;Noblesse;Steps;Shadow^2017/01/16 18:47:39
nakO_8so58NoBg_X2vTixNrgGeL76DCd^Beauty &amp; Fashion Liefhebber (vrouw)^random^70^Open 32, Molenstraat;Jack & Jones;Eye Wish, Molenstraat;Wijnhandel Marcel Arentz;De Bierhoeder^126;178;93;277;208^^Open 32, Molenstraat;Jack & Jones;Eye Wish, Molenstraat;Wijnhandel Marcel Arentz;De Bierhoeder^2017/01/16 18:47:39
5Z0c6tFKMoVIbjLLda-RhulJF5-vd9sW^Beauty &amp; Fashion Liefhebber (vrouw)^random^67^Lief! Lifestyle;Toebiedoebie;De Engelbewaarder;Snoek Kousen BV;Grootaarts Euronics^263;268;104;138;335^^Lief! Lifestyle;Toebiedoebie;De Engelbewaarder;Snoek Kousen BV;Grootaarts Euronics^2017/01/16 18:58:54
5Z0c6tFKMoVIbjLLda-RhulJF5-vd9sW^Beauty &amp; Fashion Liefhebber (vrouw)^composite^67^Watch! The time store;Lucardi Juwelier;Noblesse;Six;Juwelier Hemmer^195;210;203;193;196^Lucardi Juwelier;Six^Watch! The time store;Noblesse;Juwelier Hemmer^2017/01/16 18:58:54
5Z0c6tFKMoVIbjLLda-RhulJF5-vd9sW^Beauty &amp; Fashion Liefhebber (vrouw)^contentbased^70^Manfield;TMS Topmerk Schoenen;Vero Moda, Broerstraat;Janssen de Haas;Kameleon Mode^328;97;69;110;248^TMS Topmerk Schoenen;Vero Moda, Broerstraat^Manfield;Janssen de Haas;Kameleon Mode^2017/01/16 19:00:59
5Z0c6tFKMoVIbjLLda-RhulJF5-vd9sW^Beauty &amp; Fashion Liefhebber (vrouw)^random^71^Altinbass;Cappello;Dolcis;Naaimachinecentrum Teunissen;Wennekes Lederwaren^254;151;137;37;103^Dolcis^Altinbass;Cappello;Naaimachinecentrum Teunissen;Wennekes Lederwaren^2017/01/16 19:00:59
UJ8p_j3dgtg55Iy-6cRHAkfcBs7b-pSy^Elektronicaliefhebber^contentbased^52^Computerland Nijmegen;Xando Nijmegen;Foto Verweij;T-Mobile Shop^52;60;108;51^T-Mobile Shop;Computerland Nijmegen^Xando Nijmegen;Foto Verweij^2017/01/16 19:33:11
